"ID","X","Y","Date","OCSKGM","type","top","OCSKGM2015","OCSKGM2014","OCSKGM2013","OCSKGM2012","OCSKGM2011","OCSKGM2010","OCSKGM2009","OCSKGM2008","OCSKGM2007","OCSKGM2006","OCSKGM2005"
"data1103",-63.240278,-37.236389,1990-11-13,4.87860971983894,"SP",0,4.87860971983894,4.87860971983894,4.87860971983894,4.87860971983894,4.87860971983894,4.87860971983894,4.87860971983894,4.87860971983894,4.87860971983894,4.87860971983894,4.87860971983894
"data1104",-63.384373,-37.242704,1990-11-13,5.47593675242091,"SP",0,3.8642919030689,3.8642919030689,3.8642919030689,3.8642919030689,3.8642919030689,3.8642919030689,3.8642919030689,3.84841168648688,3.83253146990486,3.90645114012579,3.98037081034672
"data1105",-62.711668,-37.090204,1990-12-11,5.22587147312486,"SP",0,5.22587147312486,5.22587147312486,5.22587147312486,5.22587147312486,5.22587147312486,5.22587147312486,5.22587147312486,5.22587147312486,5.22587147312486,5.22587147312486,5.22587147312486
"data1106",-62.711668,-37.090204,1990-12-15,6.91565745918282,"SP",0,6.91565745918282,6.91565745918282,6.91565745918282,6.91565745918282,6.91565745918282,6.91565745918282,6.91565745918282,6.91565745918282,6.91565745918282,6.91565745918282,6.91565745918282
"data1107",-62.369382,-37.051023,1989-12-01,10.9417344219157,"SP",0,8.14119749662638,8.14119749662638,8.14119749662638,8.14119749662638,8.14119749662638,8.14119749662638,8.14119749662638,8.14119749662638,8.05913448846201,8.17210789636829,8.28508130427457
"data1108",-62.417345,-37.185791,1989-12-02,7.94567326932126,"SP",0,5.91197819603848,5.91197819603848,5.91197819603848,5.91197819603848,5.91197819603848,5.91197819603848,5.91197819603848,5.91197819603848,5.85238564651857,5.93442472302432,6.01646379953006
"data1109",-62.418738,-37.181802,1989-12-02,9.06743268337976,"SP",0,6.74662328806871,6.74662328806871,6.74662328806871,6.74662328806871,6.74662328806871,6.74662328806871,6.74662328806871,6.74662328806871,6.67861754294336,6.77223878539926,6.86586002785515
"data1110",-62.880374,-37.641116,1989-12-03,5.18664283271156,"SP",0,5.18664283271156,5.18664283271156,5.18664283271156,5.18664283271156,5.18664283271156,5.18664283271156,5.18664283271156,5.18664283271156,5.18664283271156,5.18664283271156,5.18664283271156
"data1111",-62.977308,-37.559838,1989-12-03,4.8954974233627,"SP",0,4.8954974233627,4.8954974233627,4.8954974233627,4.8954974233627,4.8954974233627,4.8954974233627,4.8954974233627,4.8954974233627,4.8954974233627,4.8954974233627,4.8954974233627
"data1112",-62.861484,-37.52752,1989-12-04,6.32915160340323,"SP",0,6.32915160340323,6.32915160340323,6.32915160340323,6.32915160340323,6.32915160340323,6.32915160340323,6.32915160340323,6.32915160340323,6.32915160340323,6.32915160340323,6.32915160340323
"data1113",-62.968652,-37.621368,1989-12-04,5.69868548593327,"SP",0,5.69868548593327,5.69868548593327,5.69868548593327,5.69868548593327,5.69868548593327,5.69868548593327,5.69868548593327,5.69868548593327,5.69868548593327,5.69868548593327,5.69868548593327
"data1114",-62.605622,-37.530913,1989-12-05,10.2258336499974,"SP",0,10.2258336499974,10.2258336499974,10.2258336499974,10.2258336499974,10.2258336499974,10.2258336499974,10.2258336499974,10.2258336499974,10.2258336499974,10.2258336499974,10.2258336499974
"data1115",-62.520214,-37.622113,1989-12-06,6.81854206320249,"SP",0,6.81854206320249,6.81854206320249,6.81854206320249,6.81854206320249,6.81854206320249,6.81854206320249,6.81854206320249,6.81854206320249,6.81854206320249,6.81854206320249,6.81854206320249
"data1116",-62.542422,-37.636348,1989-12-06,9.85631102765913,"SP",0,9.85631102765913,9.85631102765913,9.85631102765913,9.85631102765913,9.85631102765913,9.85631102765913,9.85631102765913,9.85631102765913,9.85631102765913,9.85631102765913,9.85631102765913
"data1117",-62.310278,-37.654167,1990-08-01,6.89027323829607,"SP",0,6.89027323829607,6.89027323829607,6.89027323829607,6.89027323829607,6.89027323829607,6.89027323829607,6.89027323829607,6.89027323829607,6.89027323829607,6.89027323829607,6.89027323829607
"data1118",-62.435872,-37.705859,1989-12-07,9.49404484489875,"SP",0,9.49404484489875,9.49404484489875,9.49404484489875,9.49404484489875,9.49404484489875,9.49404484489875,9.49404484489875,9.49404484489875,9.49404484489875,9.49404484489875,9.49404484489875
"data1119",-62.380411,-37.965388,1989-12-07,4.56920677085718,"SP",0,4.56920677085718,4.56920677085718,4.56920677085718,4.56920677085718,4.56920677085718,4.56920677085718,4.56920677085718,4.56920677085718,4.56920677085718,4.56920677085718,4.56920677085718
"data1120",-62.17656,-37.911565,1989-12-08,7.76157425820246,"SP",0,7.76157425820246,7.76157425820246,7.76157425820246,7.76157425820246,7.76157425820246,7.76157425820246,7.76157425820246,7.76157425820246,7.76157425820246,7.76157425820246,7.76157425820246
"data1121",-58.367518,-38.274466,1981-06-05,4.53142830226432,"SP",0,3.61834549935806,3.61834549935806,3.61834549935806,3.61834549935806,3.61834549935806,3.61834549935806,3.61834549935806,3.61834549935806,3.61834549935806,3.61834549935806,3.61834549935806
"data1122",-58.163923,-38.345466,1981-06-06,8.96553455892003,"SP",0,7.15897934529764,7.15897934529764,7.15897934529764,7.15897934529764,7.15897934529764,7.15897934529764,7.15897934529764,7.15897934529764,7.15897934529764,7.15897934529764,7.15897934529764
"data1123",-61.156389,-38.320833,1985-03-05,8.82748368967792,"SP",0,6.63848842173004,6.63848842173004,6.63848842173004,6.63848842173004,6.63848842173004,6.63848842173004,6.63848842173004,6.63848842173004,6.63848842173004,6.63848842173004,6.63848842173004
"data1124",-60.761747,-38.243832,1987-11-01,6.09883932256192,"SP",0,4.46053860953872,4.46053860953872,4.46053860953872,4.46053860953872,4.46053860953872,4.46053860953872,4.46053860953872,4.46053860953872,4.46053860953872,4.46053860953872,4.52350912554418
"data1125",-60.244313,-38.027927,1983-07-05,8.74026989767816,"SP",0,6.75338804318847,6.75338804318847,6.75338804318847,6.75338804318847,6.75338804318847,6.75338804318847,6.75338804318847,6.75338804318847,6.75338804318847,6.75338804318847,6.75338804318847
"data1126",-60.268303,-38.247338,1980-06-04,6.70406786801788,"SP",0,5.45711124456655,5.45711124456655,5.45711124456655,5.45711124456655,5.45711124456655,5.45711124456655,5.45711124456655,5.45711124456655,5.45711124456655,5.45711124456655,5.45711124456655
"data1127",-58.661675,-38.143606,1982-10-05,10.5529478177276,"SP",0,8.26295814128071,8.26295814128071,8.26295814128071,8.26295814128071,8.26295814128071,8.26295814128071,8.26295814128071,8.26295814128071,8.26295814128071,8.26295814128071,8.26295814128071
"data1128",-58.968039,-38.260668,1982-11-14,12.0562776695464,"SP",0,9.44006541525483,9.44006541525483,9.44006541525483,9.44006541525483,9.44006541525483,9.44006541525483,9.44006541525483,9.44006541525483,9.44006541525483,9.44006541525483,9.44006541525483
"data1129",-58.597607,-38.319632,1982-12-10,6.49168638389828,"SP",0,5.08299043859235,5.08299043859235,5.08299043859235,5.08299043859235,5.08299043859235,5.08299043859235,5.08299043859235,5.08299043859235,5.08299043859235,5.08299043859235,5.08299043859235
"data1130",-58.630134,-38.303778,1982-10-05,9.15367463545626,"SP",0,7.16732723956225,7.16732723956225,7.16732723956225,7.16732723956225,7.16732723956225,7.16732723956225,7.16732723956225,7.16732723956225,7.16732723956225,7.16732723956225,7.16732723956225
"data1131",-61.215505,-38.414291,1985-06-05,9.27255812088552,"SP",0,6.97319552085893,6.97319552085893,6.97319552085893,6.97319552085893,6.97319552085893,6.97319552085893,6.97319552085893,6.97319552085893,6.97319552085893,6.97319552085893,6.97319552085893
"data1132",-61.13691,-38.449819,1985-06-05,7.79346088440658,"SP",0,5.86087742159586,5.86087742159586,5.86087742159586,5.86087742159586,5.86087742159586,5.86087742159586,5.86087742159586,5.86087742159586,5.86087742159586,5.86087742159586,5.86087742159586
"data1133",-60.674808,-38.450559,1987-12-05,7.00744864895344,"SP",0,5.12507275562832,5.12507275562832,5.12507275562832,5.12507275562832,5.12507275562832,5.12507275562832,5.12507275562832,5.12507275562832,5.12507275562832,5.12507275562832,5.19742466292877
"data1134",-60.471029,-38.343757,1986-10-30,8.12257572344147,"SP",0,6.02451441407654,6.02451441407654,6.02451441407654,6.02451441407654,6.02451441407654,6.02451441407654,6.02451441407654,6.02451441407654,6.02451441407654,6.02451441407654,6.02451441407654
"data1135",-60.117623,-38.411625,1986-10-25,11.958500293294,"SP",0,8.86961966753616,8.86961966753616,8.86961966753616,8.86961966753616,8.86961966753616,8.86961966753616,8.86961966753616,8.86961966753616,8.86961966753616,8.86961966753616,8.86961966753616
"data1136",-59.948454,-38.345423,1983-11-11,6.54941252071456,"SP",0,5.06056731944312,5.06056731944312,5.06056731944312,5.06056731944312,5.06056731944312,5.06056731944312,5.06056731944312,5.06056731944312,5.06056731944312,5.06056731944312,5.06056731944312
"data1137",-59.705792,-38.351409,1983-11-11,2.75930834667099,"SP",0,2.13204857676401,2.13204857676401,2.13204857676401,2.13204857676401,2.13204857676401,2.13204857676401,2.13204857676401,2.13204857676401,2.13204857676401,2.13204857676401,2.13204857676401
"data1138",-59.526488,-38.479162,1983-11-11,6.60842335039294,"SP",0,5.10616351226486,5.10616351226486,5.10616351226486,5.10616351226486,5.10616351226486,5.10616351226486,5.10616351226486,5.10616351226486,5.10616351226486,5.10616351226486,5.10616351226486
"data1139",-59.521259,-38.449042,1983-11-12,4.81438520918395,"SP",0,3.71995509150621,3.71995509150621,3.71995509150621,3.71995509150621,3.71995509150621,3.71995509150621,3.71995509150621,3.71995509150621,3.71995509150621,3.71995509150621,3.71995509150621
"data1140",-59.482203,-38.430059,1983-11-16,5.86245768485109,"SP",0,4.52977449164232,4.52977449164232,4.52977449164232,4.52977449164232,4.52977449164232,4.52977449164232,4.52977449164232,4.52977449164232,4.52977449164232,4.52977449164232,4.52977449164232
"data1141",-59.351091,-38.497836,1983-11-17,5.30150325283705,"SP",0,4.09633902588587,4.09633902588587,4.09633902588587,4.09633902588587,4.09633902588587,4.09633902588587,4.09633902588587,4.09633902588587,4.09633902588587,4.09633902588587,4.09633902588587
"data1142",-59.238684,-38.354139,1983-11-16,9.83016562676571,"SP",0,7.59552322566119,7.59552322566119,7.59552322566119,7.59552322566119,7.59552322566119,7.59552322566119,7.59552322566119,7.59552322566119,7.59552322566119,7.59552322566119,7.59552322566119
"data1143",-59.175369,-38.432637,1983-11-17,9.14764764062367,"SP",0,7.06815864071889,7.06815864071889,7.06815864071889,7.06815864071889,7.06815864071889,7.06815864071889,7.06815864071889,7.06815864071889,7.06815864071889,7.06815864071889,7.06815864071889
"data1144",-59.375287,-38.608621,1983-11-15,10.7820416805969,"SP",0,8.33101405555521,8.33101405555521,8.33101405555521,8.33101405555521,8.33101405555521,8.33101405555521,8.33101405555521,8.33101405555521,8.33101405555521,8.33101405555521,8.33101405555521
"data1145",-58.584368,-38.454193,1983-11-18,12.4384638916889,"SP",0,9.61089008751072,9.61089008751072,9.61089008751072,9.61089008751072,9.61089008751072,9.61089008751072,9.61089008751072,9.61089008751072,9.61089008751072,9.61089008751072,9.61089008751072
"data1146",-58.990394,-38.653059,1982-05-18,6.98169561475727,"SP",0,5.46666766635494,5.46666766635494,5.46666766635494,5.46666766635494,5.46666766635494,5.46666766635494,5.46666766635494,5.46666766635494,5.46666766635494,5.46666766635494,5.46666766635494
"data1147",-58.918788,-38.620616,1982-05-18,11.5207462491609,"SP",0,9.02074431309298,9.02074431309298,9.02074431309298,9.02074431309298,9.02074431309298,9.02074431309298,9.02074431309298,9.02074431309298,9.02074431309298,9.02074431309298,9.02074431309298
"data1148",-58.559853,-38.54756,1982-05-15,1.59489420935111,"SP",0,1.24880216592192,1.24880216592192,1.24880216592192,1.24880216592192,1.24880216592192,1.24880216592192,1.24880216592192,1.24880216592192,1.24880216592192,1.24880216592192,1.24880216592192
"data1149",-59.870278,-38.688889,1983-12-12,4.53898903877228,"SP",0,3.50716335553337,3.50716335553337,3.50716335553337,3.50716335553337,3.50716335553337,3.50716335553337,3.50716335553337,3.50716335553337,3.50716335553337,3.50716335553337,3.50716335553337
"data1150",-59.975,-38.707778,1983-11-16,5.66082673864561,"SP",0,4.373979300283,4.373979300283,4.373979300283,4.373979300283,4.373979300283,4.373979300283,4.373979300283,4.373979300283,4.373979300283,4.373979300283,4.373979300283
"data1151",-59.36891,-38.702336,1983-11-12,12.13478456359,"SP",0,9.3762446626719,9.3762446626719,9.3762446626719,9.3762446626719,9.3762446626719,9.3762446626719,9.3762446626719,9.3762446626719,9.3762446626719,9.3762446626719,9.3762446626719
"data1152",-62.542639,-38.720722,2010-04-06,3.07313557445299,"SP",0,3.07313557445299,3.07313557445299,3.07313557445299,3.07313557445299,3.07313557445299,3.07313557445299,3.07313557445299,3.07313557445299,3.07313557445299,3.07313557445299,3.07313557445299
